,road,abbrevs
616,SR 913,"sr 913,sr-913,sr913,state road 913,state road-913,state road913,state rd 913,state rd-913,state rd913,st road 913,st road-913,st road913,st rd 913,st rd-913,st rd913,sr 913,sr-913,sr913,sr 913,sr-913,sr913,sr 913,sr-913,sr913,sr 913,sr-913,sr913,sr 913,sr-913,sr913,sr 913,sr-913,sr913,sr 913,sr-913,sr913,sr 913,sr-913,sr913,sr 913,sr-913,sr913,sr 913,sr-913,sr913"
617,SR 915,"sr 915,sr-915,sr915,state road 915,state road-915,state road915,state rd 915,state rd-915,state rd915,st road 915,st road-915,st road915,st rd 915,st rd-915,st rd915,sr 915,sr-915,sr915,sr 915,sr-915,sr915,sr 915,sr-915,sr915,sr 915,sr-915,sr915,sr 915,sr-915,sr915,sr 915,sr-915,sr915,sr 915,sr-915,sr915,sr 915,sr-915,sr915,sr 915,sr-915,sr915,sr 915,sr-915,sr915"
618,SR 916,"sr 916,sr-916,sr916,state road 916,state road-916,state road916,state rd 916,state rd-916,state rd916,st road 916,st road-916,st road916,st rd 916,st rd-916,st rd916,sr 916,sr-916,sr916,sr 916,sr-916,sr916,sr 916,sr-916,sr916,sr 916,sr-916,sr916,sr 916,sr-916,sr916,sr 916,sr-916,sr916,sr 916,sr-916,sr916,sr 916,sr-916,sr916,sr 916,sr-916,sr916,sr 916,sr-916,sr916"
619,SR 922,"sr 922,sr-922,sr922,state road 922,state road-922,state road922,state rd 922,state rd-922,state rd922,st road 922,st road-922,st road922,st rd 922,st rd-922,st rd922,sr 922,sr-922,sr922,sr 922,sr-922,sr922,sr 922,sr-922,sr922,sr 922,sr-922,sr922,sr 922,sr-922,sr922,sr 922,sr-922,sr922,sr 922,sr-922,sr922,sr 922,sr-922,sr922,sr 922,sr-922,sr922,sr 922,sr-922,sr922"
620,SR 924,"sr 924,sr-924,sr924,state road 924,state road-924,state road924,state rd 924,state rd-924,state rd924,st road 924,st road-924,st road924,st rd 924,st rd-924,st rd924,sr 924,sr-924,sr924,sr 924,sr-924,sr924,sr 924,sr-924,sr924,sr 924,sr-924,sr924,sr 924,sr-924,sr924,sr 924,sr-924,sr924,sr 924,sr-924,sr924,sr 924,sr-924,sr924,sr 924,sr-924,sr924,sr 924,sr-924,sr924"
621,SR 932,"sr 932,sr-932,sr932,state road 932,state road-932,state road932,state rd 932,state rd-932,state rd932,st road 932,st road-932,st road932,st rd 932,st rd-932,st rd932,sr 932,sr-932,sr932,sr 932,sr-932,sr932,sr 932,sr-932,sr932,sr 932,sr-932,sr932,sr 932,sr-932,sr932,sr 932,sr-932,sr932,sr 932,sr-932,sr932,sr 932,sr-932,sr932,sr 932,sr-932,sr932,sr 932,sr-932,sr932"
622,SR 933,"sr 933,sr-933,sr933,state road 933,state road-933,state road933,state rd 933,state rd-933,state rd933,st road 933,st road-933,st road933,st rd 933,st rd-933,st rd933,sr 933,sr-933,sr933,sr 933,sr-933,sr933,sr 933,sr-933,sr933,sr 933,sr-933,sr933,sr 933,sr-933,sr933,sr 933,sr-933,sr933,sr 933,sr-933,sr933,sr 933,sr-933,sr933,sr 933,sr-933,sr933,sr 933,sr-933,sr933"
623,SR 934,"sr 934,sr-934,sr934,state road 934,state road-934,state road934,state rd 934,state rd-934,state rd934,st road 934,st road-934,st road934,st rd 934,st rd-934,st rd934,sr 934,sr-934,sr934,sr 934,sr-934,sr934,sr 934,sr-934,sr934,sr 934,sr-934,sr934,sr 934,sr-934,sr934,sr 934,sr-934,sr934,sr 934,sr-934,sr934,sr 934,sr-934,sr934,sr 934,sr-934,sr934,sr 934,sr-934,sr934"
624,SR 944,"sr 944,sr-944,sr944,state road 944,state road-944,state road944,state rd 944,state rd-944,state rd944,st road 944,st road-944,st road944,st rd 944,st rd-944,st rd944,sr 944,sr-944,sr944,sr 944,sr-944,sr944,sr 944,sr-944,sr944,sr 944,sr-944,sr944,sr 944,sr-944,sr944,sr 944,sr-944,sr944,sr 944,sr-944,sr944,sr 944,sr-944,sr944,sr 944,sr-944,sr944,sr 944,sr-944,sr944"
625,SR 948,"sr 948,sr-948,sr948,state road 948,state road-948,state road948,state rd 948,state rd-948,state rd948,st road 948,st road-948,st road948,st rd 948,st rd-948,st rd948,sr 948,sr-948,sr948,sr 948,sr-948,sr948,sr 948,sr-948,sr948,sr 948,sr-948,sr948,sr 948,sr-948,sr948,sr 948,sr-948,sr948,sr 948,sr-948,sr948,sr 948,sr-948,sr948,sr 948,sr-948,sr948,sr 948,sr-948,sr948"
626,SR 951,"sr 951,sr-951,sr951,state road 951,state road-951,state road951,state rd 951,state rd-951,state rd951,st road 951,st road-951,st road951,st rd 951,st rd-951,st rd951,sr 951,sr-951,sr951,sr 951,sr-951,sr951,sr 951,sr-951,sr951,sr 951,sr-951,sr951,sr 951,sr-951,sr951,sr 951,sr-951,sr951,sr 951,sr-951,sr951,sr 951,sr-951,sr951,sr 951,sr-951,sr951,sr 951,sr-951,sr951"
627,SR 953,"sr 953,sr-953,sr953,state road 953,state road-953,state road953,state rd 953,state rd-953,state rd953,st road 953,st road-953,st road953,st rd 953,st rd-953,st rd953,sr 953,sr-953,sr953,sr 953,sr-953,sr953,sr 953,sr-953,sr953,sr 953,sr-953,sr953,sr 953,sr-953,sr953,sr 953,sr-953,sr953,sr 953,sr-953,sr953,sr 953,sr-953,sr953,sr 953,sr-953,sr953,sr 953,sr-953,sr953"
628,SR 959,"sr 959,sr-959,sr959,state road 959,state road-959,state road959,state rd 959,state rd-959,state rd959,st road 959,st road-959,st road959,st rd 959,st rd-959,st rd959,sr 959,sr-959,sr959,sr 959,sr-959,sr959,sr 959,sr-959,sr959,sr 959,sr-959,sr959,sr 959,sr-959,sr959,sr 959,sr-959,sr959,sr 959,sr-959,sr959,sr 959,sr-959,sr959,sr 959,sr-959,sr959,sr 959,sr-959,sr959"
629,SR 968,"sr 968,sr-968,sr968,state road 968,state road-968,state road968,state rd 968,state rd-968,state rd968,st road 968,st road-968,st road968,st rd 968,st rd-968,st rd968,sr 968,sr-968,sr968,sr 968,sr-968,sr968,sr 968,sr-968,sr968,sr 968,sr-968,sr968,sr 968,sr-968,sr968,sr 968,sr-968,sr968,sr 968,sr-968,sr968,sr 968,sr-968,sr968,sr 968,sr-968,sr968,sr 968,sr-968,sr968"
630,SR 969,"sr 969,sr-969,sr969,state road 969,state road-969,state road969,state rd 969,state rd-969,state rd969,st road 969,st road-969,st road969,st rd 969,st rd-969,st rd969,sr 969,sr-969,sr969,sr 969,sr-969,sr969,sr 969,sr-969,sr969,sr 969,sr-969,sr969,sr 969,sr-969,sr969,sr 969,sr-969,sr969,sr 969,sr-969,sr969,sr 969,sr-969,sr969,sr 969,sr-969,sr969,sr 969,sr-969,sr969"
631,SR 970,"sr 970,sr-970,sr970,state road 970,state road-970,state road970,state rd 970,state rd-970,state rd970,st road 970,st road-970,st road970,st rd 970,st rd-970,st rd970,sr 970,sr-970,sr970,sr 970,sr-970,sr970,sr 970,sr-970,sr970,sr 970,sr-970,sr970,sr 970,sr-970,sr970,sr 970,sr-970,sr970,sr 970,sr-970,sr970,sr 970,sr-970,sr970,sr 970,sr-970,sr970,sr 970,sr-970,sr970"
632,SR 972,"sr 972,sr-972,sr972,state road 972,state road-972,state road972,state rd 972,state rd-972,state rd972,st road 972,st road-972,st road972,st rd 972,st rd-972,st rd972,sr 972,sr-972,sr972,sr 972,sr-972,sr972,sr 972,sr-972,sr972,sr 972,sr-972,sr972,sr 972,sr-972,sr972,sr 972,sr-972,sr972,sr 972,sr-972,sr972,sr 972,sr-972,sr972,sr 972,sr-972,sr972,sr 972,sr-972,sr972"
633,SR 973,"sr 973,sr-973,sr973,state road 973,state road-973,state road973,state rd 973,state rd-973,state rd973,st road 973,st road-973,st road973,st rd 973,st rd-973,st rd973,sr 973,sr-973,sr973,sr 973,sr-973,sr973,sr 973,sr-973,sr973,sr 973,sr-973,sr973,sr 973,sr-973,sr973,sr 973,sr-973,sr973,sr 973,sr-973,sr973,sr 973,sr-973,sr973,sr 973,sr-973,sr973,sr 973,sr-973,sr973"
634,SR 976,"sr 976,sr-976,sr976,state road 976,state road-976,state road976,state rd 976,state rd-976,state rd976,st road 976,st road-976,st road976,st rd 976,st rd-976,st rd976,sr 976,sr-976,sr976,sr 976,sr-976,sr976,sr 976,sr-976,sr976,sr 976,sr-976,sr976,sr 976,sr-976,sr976,sr 976,sr-976,sr976,sr 976,sr-976,sr976,sr 976,sr-976,sr976,sr 976,sr-976,sr976,sr 976,sr-976,sr976"
635,SR 985,"sr 985,sr-985,sr985,state road 985,state road-985,state road985,state rd 985,state rd-985,state rd985,st road 985,st road-985,st road985,st rd 985,st rd-985,st rd985,sr 985,sr-985,sr985,sr 985,sr-985,sr985,sr 985,sr-985,sr985,sr 985,sr-985,sr985,sr 985,sr-985,sr985,sr 985,sr-985,sr985,sr 985,sr-985,sr985,sr 985,sr-985,sr985,sr 985,sr-985,sr985,sr 985,sr-985,sr985"
636,SR 986,"sr 986,sr-986,sr986,state road 986,state road-986,state road986,state rd 986,state rd-986,state rd986,st road 986,st road-986,st road986,st rd 986,st rd-986,st rd986,sr 986,sr-986,sr986,sr 986,sr-986,sr986,sr 986,sr-986,sr986,sr 986,sr-986,sr986,sr 986,sr-986,sr986,sr 986,sr-986,sr986,sr 986,sr-986,sr986,sr 986,sr-986,sr986,sr 986,sr-986,sr986,sr 986,sr-986,sr986"
637,SR 989,"sr 989,sr-989,sr989,state road 989,state road-989,state road989,state rd 989,state rd-989,state rd989,st road 989,st road-989,st road989,st rd 989,st rd-989,st rd989,sr 989,sr-989,sr989,sr 989,sr-989,sr989,sr 989,sr-989,sr989,sr 989,sr-989,sr989,sr 989,sr-989,sr989,sr 989,sr-989,sr989,sr 989,sr-989,sr989,sr 989,sr-989,sr989,sr 989,sr-989,sr989,sr 989,sr-989,sr989"
638,SR 990,"sr 990,sr-990,sr990,state road 990,state road-990,state road990,state rd 990,state rd-990,state rd990,st road 990,st road-990,st road990,st rd 990,st rd-990,st rd990,sr 990,sr-990,sr990,sr 990,sr-990,sr990,sr 990,sr-990,sr990,sr 990,sr-990,sr990,sr 990,sr-990,sr990,sr 990,sr-990,sr990,sr 990,sr-990,sr990,sr 990,sr-990,sr990,sr 990,sr-990,sr990,sr 990,sr-990,sr990"
639,SR 992,"sr 992,sr-992,sr992,state road 992,state road-992,state road992,state rd 992,state rd-992,state rd992,st road 992,st road-992,st road992,st rd 992,st rd-992,st rd992,sr 992,sr-992,sr992,sr 992,sr-992,sr992,sr 992,sr-992,sr992,sr 992,sr-992,sr992,sr 992,sr-992,sr992,sr 992,sr-992,sr992,sr 992,sr-992,sr992,sr 992,sr-992,sr992,sr 992,sr-992,sr992,sr 992,sr-992,sr992"
640,SR 994,"sr 994,sr-994,sr994,state road 994,state road-994,state road994,state rd 994,state rd-994,state rd994,st road 994,st road-994,st road994,st rd 994,st rd-994,st rd994,sr 994,sr-994,sr994,sr 994,sr-994,sr994,sr 994,sr-994,sr994,sr 994,sr-994,sr994,sr 994,sr-994,sr994,sr 994,sr-994,sr994,sr 994,sr-994,sr994,sr 994,sr-994,sr994,sr 994,sr-994,sr994,sr 994,sr-994,sr994"
641,SR 997,"sr 997,sr-997,sr997,state road 997,state road-997,state road997,state rd 997,state rd-997,state rd997,st road 997,st road-997,st road997,st rd 997,st rd-997,st rd997,sr 997,sr-997,sr997,sr 997,sr-997,sr997,sr 997,sr-997,sr997,sr 997,sr-997,sr997,sr 997,sr-997,sr997,sr 997,sr-997,sr997,sr 997,sr-997,sr997,sr 997,sr-997,sr997,sr 997,sr-997,sr997,sr 997,sr-997,sr997"
642,SR 5054,"sr 5054,sr-5054,sr5054,state road 5054,state road-5054,state road5054,state rd 5054,state rd-5054,state rd5054,st road 5054,st road-5054,st road5054,st rd 5054,st rd-5054,st rd5054,sr 5054,sr-5054,sr5054,sr 5054,sr-5054,sr5054,sr 5054,sr-5054,sr5054,sr 5054,sr-5054,sr5054,sr 5054,sr-5054,sr5054,sr 5054,sr-5054,sr5054,sr 5054,sr-5054,sr5054,sr 5054,sr-5054,sr5054,sr 5054,sr-5054,sr5054,sr 5054,sr-5054,sr5054"
643,SR 9336,"sr 9336,sr-9336,sr9336,state road 9336,state road-9336,state road9336,state rd 9336,state rd-9336,state rd9336,st road 9336,st road-9336,st road9336,st rd 9336,st rd-9336,st rd9336,sr 9336,sr-9336,sr9336,sr 9336,sr-9336,sr9336,sr 9336,sr-9336,sr9336,sr 9336,sr-9336,sr9336,sr 9336,sr-9336,sr9336,sr 9336,sr-9336,sr9336,sr 9336,sr-9336,sr9336,sr 9336,sr-9336,sr9336,sr 9336,sr-9336,sr9336,sr 9336,sr-9336,sr9336"
644,Turnpike,"turnpike,turnpike,turnpike,turnpike,turnpike,turnpike,turnpike,turnpike,turnpike,turnpike,turnpike,turnpike,turnpike,turnpike,turnpike,turnpike,turnpike,turnpike,turnpike,turnpike,turnpike,turnpike,turnpike,turnpike,turnpike,turnpike,turnpike,turnpike,turnpike,turnpike,turnpike,turnpike,turnpike,turnpike,turnpike,turnpike,turnpike,turnpike,turnpike,turnpike,turnpike,turnpike,turnpike,turnpike,turnpike"
645,CR 522,"cr 522,cr-522,cr522,cr 522,cr-522,cr522,cr 522,cr-522,cr522,cr 522,cr-522,cr522,cr 522,cr-522,cr522,cr 522,cr-522,cr522,cr 522,cr-522,cr522,cr 522,cr-522,cr522,cr 522,cr-522,cr522,cr 522,cr-522,cr522,cr 522,cr-522,cr522,cr 522,cr-522,cr522,cr 522,cr-522,cr522,cr 522,cr-522,cr522,cr 522,cr-522,cr522"
646,CR 0344,"cr 0344,cr-0344,cr0344,cr 0344,cr-0344,cr0344,cr 0344,cr-0344,cr0344,cr 0344,cr-0344,cr0344,cr 0344,cr-0344,cr0344,cr 0344,cr-0344,cr0344,cr 0344,cr-0344,cr0344,cr 0344,cr-0344,cr0344,cr 0344,cr-0344,cr0344,cr 0344,cr-0344,cr0344,cr 0344,cr-0344,cr0344,cr 0344,cr-0344,cr0344,cr 0344,cr-0344,cr0344,cr 0344,cr-0344,cr0344,cr 0344,cr-0344,cr0344"
647,Goldenrod Road,"goldenrod road,goldenrod-road,goldenrodroad,goldenrod road,goldenrod-road,goldenrodroad,goldenrod road,goldenrod-road,goldenrodroad,goldenrod road,goldenrod-road,goldenrodroad,goldenrod road,goldenrod-road,goldenrodroad,goldenrod road,goldenrod-road,goldenrodroad,goldenrod road,goldenrod-road,goldenrodroad,goldenrod road,goldenrod-road,goldenrodroad,goldenrod road,goldenrod-road,goldenrodroad,goldenrod rd,goldenrod-rd,goldenrodrd,goldenrod road,goldenrod-road,goldenrodroad,goldenrod road,goldenrod-road,goldenrodroad,goldenrod road,goldenrod-road,goldenrodroad,goldenrod road,goldenrod-road,goldenrodroad,goldenrod road,goldenrod-road,goldenrodroad"
648,Selmon Expresway,"selmon expresway,selmon-expresway,selmonexpresway,selmon expresway,selmon-expresway,selmonexpresway,selmon expresway,selmon-expresway,selmonexpresway,selmon expresway,selmon-expresway,selmonexpresway,selmon expresway,selmon-expresway,selmonexpresway,selmon expresway,selmon-expresway,selmonexpresway,selmon expresway,selmon-expresway,selmonexpresway,selmon expresway,selmon-expresway,selmonexpresway,selmon expresway,selmon-expresway,selmonexpresway,selmon expresway,selmon-expresway,selmonexpresway,selmon exp,selmon-exp,selmonexp,selmon expr,selmon-expr,selmonexpr,selmon express,selmon-express,selmonexpress,selmon expw,selmon-expw,selmonexpw,selmon expy,selmon-expy,selmonexpy"
649,Bob Sikes Bridge,"bob sikes bridge,bob-sikes-bridge,bobsikesbridge,bob sikes bridge,bob-sikes-bridge,bobsikesbridge,bob sikes bridge,bob-sikes-bridge,bobsikesbridge,bob sikes bridge,bob-sikes-bridge,bobsikesbridge,bob sikes bridge,bob-sikes-bridge,bobsikesbridge,bob sikes bridge,bob-sikes-bridge,bobsikesbridge,bob sikes bridge,bob-sikes-bridge,bobsikesbridge,bob sikes brdge,bob-sikes-brdge,bobsikesbrdge,bob sikes brg,bob-sikes-brg,bobsikesbrg,bob sikes bridge,bob-sikes-bridge,bobsikesbridge,bob sikes bridge,bob-sikes-bridge,bobsikesbridge,bob sikes bridge,bob-sikes-bridge,bobsikesbridge,bob sikes bridge,bob-sikes-bridge,bobsikesbridge,bob sikes bridge,bob-sikes-bridge,bobsikesbridge,bob sikes bridge,bob-sikes-bridge,bobsikesbridge"
650,Broad Causeway,"broad causeway,broad-causeway,broadcauseway,broad causeway,broad-causeway,broadcauseway,broad causeway,broad-causeway,broadcauseway,broad causeway,broad-causeway,broadcauseway,broad causeway,broad-causeway,broadcauseway,broad causwa,broad-causwa,broadcauswa,broad cswy,broad-cswy,broadcswy,broad causeway,broad-causeway,broadcauseway,broad causeway,broad-causeway,broadcauseway,brd causeway,brd-causeway,brdcauseway,broad causeway,broad-causeway,broadcauseway,broad causeway,broad-causeway,broadcauseway,broad causeway,broad-causeway,broadcauseway,broad causeway,broad-causeway,broadcauseway,broad causeway,broad-causeway,broadcauseway"
651,Cape Corporal Bridge,"cape corporal bridge,cape-corporal-bridge,capecorporalbridge,cape corporal bridge,cape-corporal-bridge,capecorporalbridge,cape corporal bridge,cape-corporal-bridge,capecorporalbridge,cape corporal bridge,cape-corporal-bridge,capecorporalbridge,cape corporal bridge,cape-corporal-bridge,capecorporalbridge,cape corporal bridge,cape-corporal-bridge,capecorporalbridge,cape corporal bridge,cape-corporal-bridge,capecorporalbridge,cape corporal brdge,cape-corporal-brdge,capecorporalbrdge,cape corporal brg,cape-corporal-brg,capecorporalbrg,cape corporal bridge,cape-corporal-bridge,capecorporalbridge,cape corporal bridge,cape-corporal-bridge,capecorporalbridge,cape corporal bridge,cape-corporal-bridge,capecorporalbridge,cape corporal bridge,cape-corporal-bridge,capecorporalbridge,cape corporal bridge,cape-corporal-bridge,capecorporalbridge,cape corporal bridge,cape-corporal-bridge,capecorporalbridge"
652,Card Sound Road,"card sound road,card-sound-road,cardsoundroad,card sound road,card-sound-road,cardsoundroad,card sound road,card-sound-road,cardsoundroad,card sound road,card-sound-road,cardsoundroad,card sound road,card-sound-road,cardsoundroad,card sound road,card-sound-road,cardsoundroad,card sound road,card-sound-road,cardsoundroad,card sound road,card-sound-road,cardsoundroad,card sound road,card-sound-road,cardsoundroad,card sound rd,card-sound-rd,cardsoundrd,card sound road,card-sound-road,cardsoundroad,card sound road,card-sound-road,cardsoundroad,card sound road,card-sound-road,cardsoundroad,card sound road,card-sound-road,cardsoundroad,card sound road,card-sound-road,cardsoundroad"
653,Garcon Point Bridge,"garcon point bridge,garcon-point-bridge,garconpointbridge,garcon point bridge,garcon-point-bridge,garconpointbridge,garcon point bridge,garcon-point-bridge,garconpointbridge,garcon point bridge,garcon-point-bridge,garconpointbridge,garcon point bridge,garcon-point-bridge,garconpointbridge,garcon point bridge,garcon-point-bridge,garconpointbridge,garcon point bridge,garcon-point-bridge,garconpointbridge,garcon point brdge,garcon-point-brdge,garconpointbrdge,garcon point brg,garcon-point-brg,garconpointbrg,garcon point bridge,garcon-point-bridge,garconpointbridge,garcon point bridge,garcon-point-bridge,garconpointbridge,garcon point bridge,garcon-point-bridge,garconpointbridge,garcon point bridge,garcon-point-bridge,garconpointbridge,garcon point bridge,garcon-point-bridge,garconpointbridge,garcon point bridge,garcon-point-bridge,garconpointbridge"
654,Gasparilla Bridge,"gasparilla bridge,gasparilla-bridge,gasparillabridge,gasparilla bridge,gasparilla-bridge,gasparillabridge,gasparilla bridge,gasparilla-bridge,gasparillabridge,gasparilla bridge,gasparilla-bridge,gasparillabridge,gasparilla bridge,gasparilla-bridge,gasparillabridge,gasparilla bridge,gasparilla-bridge,gasparillabridge,gasparilla bridge,gasparilla-bridge,gasparillabridge,gasparilla brdge,gasparilla-brdge,gasparillabrdge,gasparilla brg,gasparilla-brg,gasparillabrg,gasparilla bridge,gasparilla-bridge,gasparillabridge,gasparilla bridge,gasparilla-bridge,gasparillabridge,gasparilla bridge,gasparilla-bridge,gasparillabridge,gasparilla bridge,gasparilla-bridge,gasparillabridge,gasparilla bridge,gasparilla-bridge,gasparillabridge,gasparilla bridge,gasparilla-bridge,gasparillabridge"
655,Mid-Bay Bridge,"mid-bay bridge,mid-bay-bridge,mid-baybridge,mid-bay bridge,mid-bay-bridge,mid-baybridge,mid-bay bridge,mid-bay-bridge,mid-baybridge,mid-bay bridge,mid-bay-bridge,mid-baybridge,mid-bay bridge,mid-bay-bridge,mid-baybridge,mid-bay bridge,mid-bay-bridge,mid-baybridge,mid-bay bridge,mid-bay-bridge,mid-baybridge,mid-bay brdge,mid-bay-brdge,mid-baybrdge,mid-bay brg,mid-bay-brg,mid-baybrg,mid-bay bridge,mid-bay-bridge,mid-baybridge,mid-bay bridge,mid-bay-bridge,mid-baybridge,mid-bay bridge,mid-bay-bridge,mid-baybridge,mid-bay bridge,mid-bay-bridge,mid-baybridge,mid-bay bridge,mid-bay-bridge,mid-baybridge,mid-bay bridge,mid-bay-bridge,mid-baybridge"
656,Midpoint Memorial Bridge,"midpoint memorial bridge,midpoint-memorial-bridge,midpointmemorialbridge,midpoint memorial bridge,midpoint-memorial-bridge,midpointmemorialbridge,midpoint memorial bridge,midpoint-memorial-bridge,midpointmemorialbridge,midpoint memorial bridge,midpoint-memorial-bridge,midpointmemorialbridge,midpoint memorial bridge,midpoint-memorial-bridge,midpointmemorialbridge,midpoint memorial bridge,midpoint-memorial-bridge,midpointmemorialbridge,midpoint memorial bridge,midpoint-memorial-bridge,midpointmemorialbridge,midpoint memorial brdge,midpoint-memorial-brdge,midpointmemorialbrdge,midpoint memorial brg,midpoint-memorial-brg,midpointmemorialbrg,midpoint memorial bridge,midpoint-memorial-bridge,midpointmemorialbridge,midpoint memorial bridge,midpoint-memorial-bridge,midpointmemorialbridge,midpoint memorial bridge,midpoint-memorial-bridge,midpointmemorialbridge,midpoint memorial bridge,midpoint-memorial-bridge,midpointmemorialbridge,midpoint memorial bridge,midpoint-memorial-bridge,midpointmemorialbridge,midpoint memorial bridge,midpoint-memorial-bridge,midpointmemorialbridge"
657,Pinellas Bayway,"pinellas bayway,pinellas-bayway,pinellasbayway,pinellas bayway,pinellas-bayway,pinellasbayway,pinellas bayway,pinellas-bayway,pinellasbayway,pinellas bayway,pinellas-bayway,pinellasbayway,pinellas bayway,pinellas-bayway,pinellasbayway,pinellas bayway,pinellas-bayway,pinellasbayway,pinellas bayway,pinellas-bayway,pinellasbayway,pinellas bayway,pinellas-bayway,pinellasbayway,pinellas bayway,pinellas-bayway,pinellasbayway,pinellas bayway,pinellas-bayway,pinellasbayway,pinellas bayway,pinellas-bayway,pinellasbayway,pinellas bayway,pinellas-bayway,pinellasbayway,pinellas bayway,pinellas-bayway,pinellasbayway,pinellas bayway,pinellas-bayway,pinellasbayway,pinellas bayway,pinellas-bayway,pinellasbayway"
658,Rickebacker Causeway,"rickebacker causeway,rickebacker-causeway,rickebackercauseway,rickebacker causeway,rickebacker-causeway,rickebackercauseway,rickebacker causeway,rickebacker-causeway,rickebackercauseway,rickebacker causeway,rickebacker-causeway,rickebackercauseway,rickebacker causeway,rickebacker-causeway,rickebackercauseway,rickebacker causwa,rickebacker-causwa,rickebackercauswa,rickebacker cswy,rickebacker-cswy,rickebackercswy,rickebacker causeway,rickebacker-causeway,rickebackercauseway,rickebacker causeway,rickebacker-causeway,rickebackercauseway,rickebacker causeway,rickebacker-causeway,rickebackercauseway,rickebacker causeway,rickebacker-causeway,rickebackercauseway,rickebacker causeway,rickebacker-causeway,rickebackercauseway,rickebacker causeway,rickebacker-causeway,rickebackercauseway,rickebacker causeway,rickebacker-causeway,rickebackercauseway,rickebacker causeway,rickebacker-causeway,rickebackercauseway"
659,Sanibel Causeway,"sanibel causeway,sanibel-causeway,sanibelcauseway,sanibel causeway,sanibel-causeway,sanibelcauseway,sanibel causeway,sanibel-causeway,sanibelcauseway,sanibel causeway,sanibel-causeway,sanibelcauseway,sanibel causeway,sanibel-causeway,sanibelcauseway,sanibel causwa,sanibel-causwa,sanibelcauswa,sanibel cswy,sanibel-cswy,sanibelcswy,sanibel causeway,sanibel-causeway,sanibelcauseway,sanibel causeway,sanibel-causeway,sanibelcauseway,sanibel causeway,sanibel-causeway,sanibelcauseway,sanibel causeway,sanibel-causeway,sanibelcauseway,sanibel causeway,sanibel-causeway,sanibelcauseway,sanibel causeway,sanibel-causeway,sanibelcauseway,sanibel causeway,sanibel-causeway,sanibelcauseway,sanibel causeway,sanibel-causeway,sanibelcauseway"
